clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: 13 * 36 =,Calculate the result of the following arithmetic expression and provide only the final answer: 28 * 36 =,468
Calculate the result of the following arithmetic expression and provide only the final answer: 50 * 80 =,Calculate the result of the following arithmetic expression and provide only the final answer: 6 * 80 =,4000
Calculate the result of the following arithmetic expression and provide only the final answer: 8 * 56 =,Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 56 =,448
Calculate the result of the following arithmetic expression and provide only the final answer: 75 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 35 * 5 =,375
Calculate the result of the following arithmetic expression and provide only the final answer: 90 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 10 =,900
Calculate the result of the following arithmetic expression and provide only the final answer: 65 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 7 =,455
Calculate the result of the following arithmetic expression and provide only the final answer: 51 * 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 57 * 15 =,765
Calculate the result of the following arithmetic expression and provide only the final answer: 36 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 29 * 2 =,72
Calculate the result of the following arithmetic expression and provide only the final answer: 31 * 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: 26 * 17 =,527
Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 51 * 6 =,30
Calculate the result of the following arithmetic expression and provide only the final answer: 72 * 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 * 15 =,1080
Calculate the result of the following arithmetic expression and provide only the final answer: 183 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 24 * 3 =,549
